,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
165,0.04,0.6,0.07,0.72,0.53,0.32,0.45,0.46,0.31,0.28,0.05,1.0,0.64,0.69,0.05,0.53,0.26,0.27,0.33,0.62,0.52,0.52,0.38,0.32,0.43,0.48,0.56,0.01,0.13,0.14,0.24,0.43,0.16,0.68,0.38,0.44,0.24,0.58,0.49,0.41,0.51,0.52,0.58,0.75,0.7,0.84,0.56,0.55,0.51,0.01,0.17,0.03,0.22,0.29,0.4,0.41,0.23,0.27,0.33,0.31,0.64,0.19,0.34,0.33,0.6,0.6,0.54,0.74,0.2,0.35,0.5,0.03,0.83,0.73,0.09,0.23,0.73,0.07,0.04,0.57,0.65,0.71,0.68,0.69,0.8,0.68,0.66,0.73,0.14,0.0,0.0,0.44,0.5,0.48,0.81,0.8,0.07,0.06,0.92,0.09,0.06,0.38,0.14,0.22,0.45999999999999996,0.95,0.22,0.13,0.12000000000000001,0.26,0.08,0.36000000000000004,0.31,0.04,0.17,0.08,0.16,0.06000000000000001,0.9099999999999999,0.85,0.0,0.36,0.25
1335,0.0,0.33,0.0,0.99,0.02,0.01,0.35,0.38,0.22,0.58,0.0,0.0,0.21,0.46,0.43,0.58,0.66,0.31,0.38,0.26,0.24,0.23,0.01,0.78,0.03,0.0,0.0,0.01,0.27,0.28,0.28,0.23,0.19,0.45,0.34,0.65,0.55,0.29,0.48,0.22,0.45,0.48,0.38,0.67,0.72,0.76,0.52,0.71,0.74,0.0,0.06,0.0,0.15,0.22,0.18,0.55,0.01,0.02,0.01,0.03,0.97,0.02,0.16,0.14,0.33,0.37,0.24,0.66,0.05,0.54,0.5,0.01,0.83,0.62,0.15,0.49,0.0,0.27,0.24,0.04,0.04,0.04,0.11,0.14,0.13,0.13,0.28,0.15,0.43,0.0,0.0,0.03,0.87,0.59,0.71,0.81,0.21000000000000002,0.22,0.92,0.25,0.1,0.38,0.14,0.22,0.45999999999999996,0.95,0.22,0.33,0.12000000000000001,0.49,0.2,0.36000000000000004,0.07999999999999999,0.02,0.12,0.01,0.16,0.08,0.9099999999999999,0.85,0.0,0.2,0.05
1458,0.02,0.61,0.03,0.96,0.04,0.03,0.32,0.43,0.27,0.36,0.03,0.99,0.65,0.74,0.2,0.68,0.47,0.16,0.53,0.64,0.51,0.51,0.15,0.1,0.51,0.05,0.25,0.0,0.05,0.1,0.17,0.51,0.27,0.63,0.36,0.5,0.22,0.59,0.23,0.51,0.22,0.23,0.6,0.86,0.89,0.89,0.86,0.65,0.64,0.0,0.05,0.01,0.09,0.17,0.21,0.23,0.03,0.05,0.06,0.06,0.9,0.06,0.23,0.25,0.62,0.66,0.3,0.85,0.02,0.28,0.5,0.01,0.89,0.81,0.12,0.43,0.42,0.02,0.06,0.52,0.49,0.49,0.5,0.6,0.68,0.62,0.31,0.6,0.47,0.0,0.0,0.15,0.82,0.8,0.76,0.86,0.21000000000000002,0.06,0.79,0.25,0.06,0.38,0.34,0.38,0.69,0.73,0.01999999999999999,0.13,0.12000000000000001,0.49,0.08,0.36000000000000004,0.31,0.06,0.08,0.39,0.04999999999999999,0.22000000000000003,0.7,0.85,0.0,0.04000000000000001,0.12
971,0.0,0.59,0.01,0.93,0.24,0.02,0.38,0.39,0.24,0.22,0.02,0.81,0.76,0.81,0.23,0.73,0.25,0.14,0.28,0.71,0.61,0.59,1.0,0.3,0.48,0.68,0.88,0.0,0.06,0.08,0.15,0.69,0.25,0.76,0.58,0.41,0.18,0.69,0.24,0.36,0.29,0.27,0.58,0.89,0.92,0.97,0.8,0.47,0.57,0.0,0.08,0.01,0.35,0.57,0.68,0.59,0.19,0.27,0.3,0.24,0.88,0.07,0.17,0.19,0.63,0.67,0.34,0.84,0.03,0.24,0.5,0.0,0.91,0.8,0.06,0.51,0.56,0.01,0.14,0.48,0.47,0.48,0.45,0.6,0.79,0.64,0.24,0.47,0.44,0.0,0.0,0.23,0.69,0.69,0.61,0.75,0.07,0.22,0.79,0.41000000000000003,0.26,0.22,0.14,0.22,0.69,0.51,0.22,0.33,0.11,0.03,0.039999999999999994,0.36000000000000004,0.07999999999999999,0.05,0.05,0.03,0.16,0.06000000000000001,0.9099999999999999,0.030000000000000027,0.0,0.2,0.09
1530,0.01,0.3,0.02,0.97,0.06,0.02,0.27,0.34,0.2,0.77,0.02,1.0,0.41,0.45,0.09,0.69,0.75,0.17,0.74,0.47,0.46,0.44,0.32,0.35,0.36,1.0,0.62,0.0,0.08,0.17,0.28,0.42,0.07,0.49,0.26,0.55,0.2,0.54,0.38,0.38,0.37,0.39,0.4,0.72,0.77,0.71,0.69,0.53,0.54,0.0,0.11,0.0,0.29,0.29,0.32,0.27,0.07,0.06,0.06,0.05,0.91,0.04,0.15,0.13,0.33,0.47,0.05,0.75,0.03,0.4,0.5,0.01,0.94,0.64,0.26,0.29,0.21,0.09,0.06,0.25,0.26,0.26,0.45,0.43,0.49,0.4,0.52,0.39,0.74,0.0,0.0,0.1,0.58,0.86,0.89,0.86,0.21000000000000002,0.38,0.79,0.09,0.26,0.38,0.14,0.06,0.9199999999999999,0.95,0.01999999999999999,0.13,0.12000000000000001,0.49,0.039999999999999994,0.76,0.07999999999999999,0.01,0.46,0.66,0.16,0.22000000000000003,0.49,0.85,0.0,0.2,0.13
881,0.0,0.51,0.2,0.83,0.04,0.03,0.4,0.52,0.26,0.2,0.02,1.0,0.39,0.84,0.0,0.41,0.24,0.17,0.22,0.39,0.29,0.29,0.26,1.0,0.36,0.0,0.57,0.0,0.09,0.27,0.36,0.34,0.18,0.78,0.84,0.24,0.59,0.43,0.45,0.25,0.52,0.51,0.51,0.72,0.75,0.85,0.7,0.81,0.75,0.0,0.13,0.0,0.09,0.32,0.31,0.37,0.01,0.05,0.04,0.04,0.96,0.02,0.1,0.12,0.54,0.59,0.41,0.66,0.09,0.39,0.5,0.01,0.77,0.63,0.03,0.17,0.79,0.17,0.28,0.12,0.1,0.11,0.3,0.29,0.33,0.31,0.05,0.26,0.58,0.0,0.0,0.06,0.62,0.53,0.59,0.51,0.07,0.22,0.92,0.09,0.1,0.38,0.14,0.22,0.69,0.51,0.22,0.13,0.11,0.03,0.039999999999999994,0.36000000000000004,0.54,0.01,0.18,0.01,0.04999999999999999,0.08,0.7,0.030000000000000027,0.0,0.04000000000000001,0.06
1165,0.03,0.42,0.05,0.56,0.56,0.45,0.37,0.43,0.26,0.43,0.05,0.99,0.19,0.34,0.4,0.27,0.51,0.94,0.53,0.21,0.22,0.26,0.21,0.17,0.16,0.24,0.29,0.05,0.49,0.48,0.59,0.12,0.62,0.32,0.19,0.25,0.58,0.22,0.89,0.42,0.83,0.89,0.54,0.39,0.43,0.49,0.41,0.29,0.22,0.03,0.39,0.03,0.74,0.69,0.66,0.68,0.86,0.7,0.61,0.57,0.57,0.5,0.47,0.39,0.45,0.34,0.6,0.38,0.52,0.69,0.0,0.03,0.81,0.46,0.28,0.35,0.44,0.44,0.82,0.19,0.18,0.19,0.26,0.3,0.33,0.29,0.76,0.45,0.21,0.01,0.0,0.49,0.55,0.49,0.41,0.69,0.21000000000000002,0.06,0.92,0.41000000000000003,0.26,0.06,0.14,0.22,0.9199999999999999,0.73,0.01999999999999999,0.33,0.11,0.49,0.08,0.36000000000000004,0.31,0.06,0.11,0.08,0.37,0.22000000000000003,0.7,0.030000000000000027,0.0,0.04000000000000001,0.38
891,0.01,0.47,0.05,0.9,0.24,0.02,0.39,0.4,0.24,0.32,0.02,0.96,0.61,0.72,0.19,0.75,0.36,0.09,0.36,0.64,0.49,0.48,0.44,0.88,0.3,0.21,0.37,0.0,0.06,0.12,0.19,0.59,0.1,0.71,0.71,0.36,0.27,0.64,0.28,0.35,0.34,0.32,0.59,0.85,0.88,0.96,0.73,0.4,0.55,0.0,0.1,0.0,0.33,0.29,0.41,0.37,0.11,0.09,0.11,0.09,0.89,0.08,0.23,0.22,0.52,0.65,0.21,0.74,0.04,0.35,0.5,0.01,0.89,0.65,0.08,0.16,0.75,0.02,0.13,0.37,0.41,0.41,0.3,0.51,0.56,0.53,0.49,0.48,0.32,0.0,0.0,0.14,0.72,0.58,0.65,0.63,0.07,0.06,0.92,0.41000000000000003,0.06,0.22,0.34,0.38,0.45999999999999996,0.73,0.22,0.33,0.34,0.26,0.2,0.36000000000000004,0.31,0.03,0.12,0.1,0.37,0.06000000000000001,0.7,0.85,0.0,0.36,0.03
1499,0.03,0.59,0.2,0.75,0.19,0.1,0.38,0.62,0.35,0.11,0.04,1.0,0.58,0.91,0.16,0.47,0.1,0.14,0.3,0.55,0.46,0.48,0.34,0.55,0.32,0.36,0.5,0.01,0.09,0.21,0.26,0.41,0.15,0.84,0.12,0.28,0.28,0.52,0.5,0.42,0.48,0.5,0.59,0.76,0.76,0.79,0.66,0.61,0.68,0.01,0.23,0.01,0.3,0.5,0.6,0.71,0.16,0.23,0.25,0.28,0.83,0.17,0.32,0.31,0.62,0.62,0.59,0.59,0.14,0.33,0.5,0.04,0.71,0.6,0.11,0.25,0.88,0.25,0.29,0.36,0.37,0.36,0.64,0.58,0.62,0.62,0.44,0.71,0.5,0.0,0.0,0.22,0.33,0.16,0.06,0.27,0.21000000000000002,0.06,0.79,0.41000000000000003,0.1,0.06,0.34,0.22,0.9199999999999999,0.95,0.22,0.13,0.11,0.49,0.2,0.76,0.07999999999999999,0.03,0.23,0.06,0.16,0.22000000000000003,0.9099999999999999,0.44,0.0,0.04000000000000001,0.12
65,0.04,0.25,0.01,0.91,0.27,0.09,0.15,0.42,0.19,0.26,0.05,1.0,0.92,0.71,0.31,0.76,0.21,0.09,0.33,0.96,1.0,1.0,0.6,0.34,0.86,0.7,0.98,0.01,0.09,0.02,0.04,0.93,0.08,0.78,0.46,0.44,0.07,0.98,0.56,0.63,0.54,0.56,0.28,0.8,0.82,0.89,0.73,0.51,0.53,0.0,0.06,0.02,0.32,0.31,0.35,0.36,0.18,0.15,0.16,0.15,0.85,0.05,0.07,0.06,0.28,0.37,0.19,0.6,0.06,0.53,0.5,0.04,0.83,0.55,0.1,0.25,0.35,0.02,0.1,1.0,1.0,1.0,0.99,1.0,1.0,1.0,0.28,0.66,0.14,0.0,0.0,0.24,0.44,0.56,0.73,0.66,0.07,0.38,0.79,0.25,0.06,0.22,0.54,0.22,0.9199999999999999,0.95,0.22,0.13,0.11,0.26,0.08,0.76,0.31,0.01,0.68,0.05,0.37,0.22000000000000003,0.49,0.85,0.0,0.04000000000000001,0.14
1339,0.03,0.39,0.18,0.85,0.04,0.02,0.29,0.49,0.24,0.27,0.05,1.0,0.44,0.76,0.17,0.56,0.26,0.12,0.43,0.46,0.47,0.49,0.22,0.25,0.55,0.09,0.48,0.02,0.14,0.1,0.14,0.68,0.05,0.75,0.18,0.66,0.14,0.71,0.42,0.38,0.48,0.47,0.42,0.73,0.76,0.86,0.64,0.61,0.64,0.01,0.14,0.0,0.14,0.11,0.22,0.22,0.02,0.01,0.03,0.03,0.94,0.02,0.12,0.12,0.41,0.49,0.3,0.59,0.06,0.39,0.5,0.03,0.8,0.54,0.09,0.33,0.85,0.12,0.17,0.21,0.21,0.26,0.45,0.41,0.43,0.43,0.24,0.5,0.39,0.0,0.0,0.06,0.46,0.28,0.44,0.28,0.21000000000000002,0.38,0.92,0.25,0.26,0.38,0.54,0.22,0.9199999999999999,0.73,0.45999999999999996,0.07,0.12000000000000001,0.03,0.039999999999999994,0.76,0.54,0.06,0.11,0.02,0.37,0.22000000000000003,0.9099999999999999,0.85,0.0,0.36,0.06
1853,0.06,0.45,0.02,0.94,0.06,0.02,0.7,0.81,0.72,0.26,0.08,1.0,0.23,0.69,0.75,0.52,0.3,0.21,0.24,0.27,0.23,0.22,0.28,0.11,0.23,0.17,0.23,0.06,0.38,0.25,0.23,0.47,0.29,0.61,0.11,0.74,0.31,0.49,0.3,0.75,0.35,0.33,0.45,0.64,0.72,0.7,0.64,0.78,0.75,0.01,0.16,0.01,0.79,0.75,0.69,0.65,0.13,0.1,0.09,0.08,0.92,0.02,0.16,0.14,0.36,0.55,0.23,0.44,0.09,0.63,0.0,0.05,0.8,0.36,0.06,0.24,0.6,0.17,0.26,0.13,0.11,0.11,0.2,0.24,0.26,0.22,0.48,0.41,0.28,0.04,0.0,0.06,0.64,0.36,0.42,0.44,0.07,0.22,0.79,0.41000000000000003,0.26,0.06,0.34,0.06,0.9199999999999999,0.51,0.01999999999999999,0.33,0.12000000000000001,0.26,0.08,0.76,0.31,0.04,0.29,0.05,0.16,0.22000000000000003,0.7,0.030000000000000027,0.0,0.2,0.05
767,0.01,0.15,0.16,0.87,0.02,0.02,0.15,0.18,0.11,1.0,0.03,1.0,0.2,0.0,0.34,0.61,1.0,0.35,1.0,0.22,0.32,0.33,0.15,0.0,0.37,0.32,0.49,0.02,0.36,0.2,0.35,0.28,0.43,0.03,0.22,0.31,0.28,0.39,0.59,0.19,0.5,0.56,0.1,0.43,0.43,0.59,0.52,0.69,0.7,0.01,0.19,0.01,0.33,0.28,0.27,0.29,0.11,0.09,0.07,0.07,0.92,0.03,0.07,0.07,0.16,0.12,0.28,0.61,0.08,0.72,0.0,0.19,0.0,0.65,0.03,0.17,0.71,0.37,0.13,0.14,0.14,0.15,0.23,0.29,0.36,0.33,0.73,0.7,0.36,0.0,0.0,0.14,0.14,0.5,0.52,0.41,0.21000000000000002,0.38,0.92,0.25,0.26,0.38,0.14,0.06,0.9199999999999999,0.95,0.22,0.13,0.12000000000000001,0.26,0.039999999999999994,0.56,0.54,0.04,0.09,0.0,0.16,0.22000000000000003,0.9099999999999999,0.030000000000000027,0.0,0.04000000000000001,0.23
775,0.0,0.2,0.11,0.9,0.05,0.02,0.35,0.51,0.33,0.55,0.02,1.0,0.22,0.48,0.05,0.44,0.56,0.15,0.5,0.24,0.29,0.28,0.3,0.55,0.47,0.35,0.34,0.01,0.25,0.27,0.41,0.28,0.28,0.49,0.32,0.34,0.44,0.36,0.65,0.33,0.71,0.71,0.26,0.52,0.54,0.52,0.49,0.69,0.71,0.0,0.17,0.0,0.58,0.48,0.49,0.41,0.06,0.05,0.04,0.03,0.97,0.01,0.08,0.07,0.23,0.29,0.23,0.46,0.07,0.71,0.0,0.03,0.56,0.44,0.07,0.23,0.48,0.21,0.06,0.09,0.08,0.08,0.22,0.2,0.19,0.21,0.4,0.21,0.29,0.0,0.0,0.04,0.69,0.55,0.8,0.71,0.07,0.22,0.79,0.09,0.06,0.06,0.54,0.38,0.45999999999999996,0.95,0.22,0.07,0.12000000000000001,0.03,0.2,0.76,0.31,0.02,0.16,0.03,0.37,0.22000000000000003,0.49,0.030000000000000027,0.0,0.36,0.3
269,0.01,0.32,0.02,0.97,0.05,0.02,0.34,0.41,0.26,0.58,0.0,0.0,0.25,0.43,0.16,0.5,0.61,0.61,0.55,0.32,0.29,0.28,0.17,0.27,0.18,0.13,0.87,0.02,0.31,0.21,0.33,0.28,0.36,0.45,0.32,0.64,0.36,0.4,0.61,0.47,0.63,0.65,0.38,0.43,0.51,0.51,0.37,0.5,0.54,0.01,0.24,0.0,0.32,0.48,0.44,0.37,0.05,0.07,0.05,0.04,0.92,0.03,0.13,0.11,0.31,0.42,0.21,0.5,0.05,0.54,0.5,0.02,0.83,0.45,0.04,0.37,0.06,0.26,0.21,0.26,0.25,0.24,0.27,0.32,0.35,0.33,0.58,0.54,0.44,0.01,0.0,0.06,0.74,0.56,0.75,0.73,0.07,0.06,0.79,0.09,0.26,0.22,0.54,0.06,0.69,0.73,0.22,0.07,0.34,0.49,0.2,0.76,0.54,0.06,0.07,0.04,0.37,0.22000000000000003,0.9099999999999999,0.030000000000000027,0.0,0.04000000000000001,0.69
923,0.06,0.33,0.08,0.84,0.31,0.09,0.26,0.43,0.26,0.61,0.07,1.0,0.46,0.54,0.11,0.67,0.61,0.16,0.62,0.54,0.47,0.46,0.36,0.2,0.42,0.46,0.48,0.02,0.14,0.29,0.37,0.4,0.33,0.55,0.41,0.47,0.25,0.48,0.3,0.51,0.33,0.33,0.45,0.75,0.76,0.85,0.62,0.43,0.49,0.01,0.11,0.04,0.35,0.41,0.44,0.48,0.32,0.33,0.33,0.32,0.68,0.15,0.21,0.17,0.36,0.54,0.18,0.54,0.09,0.63,0.0,0.04,0.85,0.44,0.07,0.55,0.04,0.04,0.18,0.47,0.44,0.39,0.5,0.51,0.58,0.5,0.37,0.63,0.86,0.0,0.0,0.39,0.7,0.77,0.76,0.75,0.01,0.22,0.98,0.26,0.02,0.2,0.3,0.22,0.85,0.94,0.07,0.03,0.0,0.07,0.0,0.5,0.14,0.01,0.71,0.55,0.01,0.01,0.76,0.0,0.0,0.16,0.15
392,0.03,0.49,0.52,0.51,0.18,0.1,0.46,0.65,0.46,0.22,0.05,1.0,0.23,0.75,0.19,0.33,0.24,0.3,0.53,0.2,0.22,0.27,0.21,0.1,0.16,0.23,0.26,0.03,0.31,0.16,0.25,0.28,0.41,0.6,0.09,0.55,0.28,0.42,0.37,0.24,0.58,0.51,0.44,0.62,0.62,0.69,0.47,0.45,0.44,0.01,0.25,0.01,0.41,0.4,0.54,0.55,0.12,0.1,0.13,0.12,0.87,0.05,0.17,0.19,0.51,0.5,0.54,0.34,0.21,0.45,0.5,0.05,0.7,0.36,0.26,0.23,0.67,0.41,0.18,0.13,0.12,0.12,0.21,0.27,0.27,0.31,0.53,0.53,0.42,0.01,0.0,0.12,0.3,0.27,0.25,0.0,0.21000000000000002,0.22,0.92,0.41000000000000003,0.1,0.38,0.34,0.38,0.45999999999999996,0.95,0.01999999999999999,0.13,0.34,0.03,0.08,0.76,0.31,0.04,0.19,0.01,0.16,0.08,0.9099999999999999,0.030000000000000027,0.0,0.04000000000000001,0.22
1199,0.02,0.43,0.05,0.95,0.04,0.01,0.87,0.71,0.74,0.51,0.0,0.0,0.12,0.39,0.62,0.4,0.61,0.39,0.45,0.19,0.17,0.16,0.18,0.24,0.12,0.14,0.19,0.03,0.55,0.39,0.48,0.2,0.58,0.26,0.19,0.65,0.46,0.33,0.42,0.72,0.55,0.51,0.37,0.54,0.58,0.68,0.4,0.72,0.66,0.0,0.12,0.0,1.0,0.98,0.83,0.71,0.08,0.06,0.05,0.04,0.96,0.02,0.16,0.13,0.29,0.35,0.24,0.54,0.07,0.64,0.0,0.04,0.59,0.51,0.2,0.34,0.27,0.68,0.34,0.05,0.04,0.05,0.1,0.14,0.14,0.14,0.67,0.23,0.44,0.01,0.0,0.02,0.82,0.49,0.57,0.8,0.07,0.06,0.92,0.41000000000000003,0.06,0.38,0.34,0.22,0.9199999999999999,0.51,0.22,0.13,0.11,0.49,0.2,0.56,0.07999999999999999,0.02,0.26,0.03,0.37,0.08,0.9099999999999999,0.44,0.0,0.36,0.06
501,0.06,0.41,0.15,0.86,0.05,0.01,0.6,0.65,0.55,0.35,0.0,0.0,0.19,0.56,0.76,0.34,0.44,0.29,0.33,0.23,0.25,0.25,0.16,0.15,0.15,0.16,0.19,0.07,0.43,0.45,0.46,0.33,0.29,0.53,0.41,0.5,0.45,0.36,0.49,0.44,0.52,0.53,0.4,0.62,0.62,0.73,0.67,0.62,0.61,0.01,0.13,0.0,1.0,1.0,1.0,0.92,0.09,0.07,0.06,0.05,0.97,0.03,0.12,0.12,0.38,0.41,0.36,0.52,0.1,0.49,0.5,0.08,0.68,0.51,0.17,0.45,0.71,0.52,0.24,0.09,0.1,0.11,0.16,0.19,0.19,0.19,0.51,0.29,0.37,0.0,0.0,0.03,0.71,0.42,0.54,0.65,0.07,0.06,0.92,0.09,0.26,0.38,0.34,0.06,0.9199999999999999,0.51,0.22,0.33,0.12000000000000001,0.03,0.08,0.76,0.31,0.21,0.05,0.01,0.04999999999999999,0.06000000000000001,0.7,0.030000000000000027,0.0,0.04000000000000001,0.24
1914,0.0,0.1,0.06,0.93,0.03,0.04,0.12,0.2,0.12,1.0,0.02,1.0,0.16,0.0,0.27,0.6,1.0,0.2,0.89,0.21,0.3,0.29,0.17,0.22,0.2,0.21,0.4,0.01,0.26,0.3,0.48,0.23,0.35,0.13,0.24,0.39,0.42,0.3,0.74,0.25,0.61,0.69,0.1,0.4,0.42,0.54,0.52,0.86,0.86,0.0,0.07,0.01,0.11,0.14,0.18,0.19,0.07,0.08,0.1,0.09,0.81,0.12,0.04,0.04,0.1,0.07,0.19,0.64,0.07,0.88,0.0,0.06,0.26,0.66,0.04,0.33,0.44,0.23,0.06,0.09,0.07,0.07,0.28,0.27,0.27,0.29,0.7,0.54,0.29,0.0,0.0,0.28,0.1,0.55,0.61,0.45,0.07,0.22,0.92,0.25,0.1,0.06,0.14,0.06,0.45999999999999996,0.73,0.01999999999999999,0.07,0.34,0.26,0.039999999999999994,0.76,0.07999999999999999,0.01,0.35,0.08,0.04999999999999999,0.06000000000000001,0.9099999999999999,0.85,0.0,0.2,0.54
241,0.02,0.29,0.03,0.92,0.06,0.13,0.36,0.46,0.29,0.6,0.0,0.0,0.17,0.38,0.15,0.41,0.63,0.49,0.61,0.19,0.21,0.21,0.18,0.2,0.15,0.14,0.17,0.03,0.38,0.4,0.65,0.11,0.27,0.47,0.7,0.37,0.84,0.17,0.65,0.48,0.63,0.66,0.38,0.39,0.43,0.33,0.51,0.57,0.65,0.02,0.31,0.0,0.53,0.43,0.39,0.39,0.09,0.06,0.05,0.05,0.84,0.15,0.18,0.15,0.31,0.37,0.29,0.43,0.08,0.52,0.5,0.03,0.83,0.41,0.29,0.47,0.0,0.31,0.58,0.07,0.06,0.07,0.15,0.18,0.19,0.15,0.34,0.31,0.35,0.0,0.0,0.07,0.91,0.62,0.84,0.8,0.21000000000000002,0.22,0.92,0.09,0.1,0.06,0.34,0.38,0.45999999999999996,0.95,0.45999999999999996,0.33,0.11,0.26,0.2,0.36000000000000004,0.07999999999999999,0.01,0.49,0.06,0.16,0.08,0.49,0.85,0.0,0.04000000000000001,0.12
1471,0.03,0.35,0.0,0.98,0.06,0.01,0.37,0.51,0.31,0.35,0.04,1.0,0.35,0.67,0.3,0.46,0.4,0.1,0.39,0.38,0.38,0.37,0.0,0.15,0.35,0.43,0.35,0.01,0.15,0.19,0.28,0.29,0.1,0.71,0.37,0.31,0.27,0.41,0.57,0.26,0.59,0.61,0.4,0.69,0.72,0.74,0.66,0.58,0.66,0.0,0.07,0.0,0.71,0.68,0.68,0.61,0.12,0.1,0.09,0.08,0.95,0.04,0.11,0.1,0.37,0.51,0.2,0.57,0.05,0.55,0.0,0.04,0.72,0.49,0.03,0.24,0.73,0.21,0.18,0.15,0.14,0.15,0.33,0.31,0.35,0.31,0.37,0.29,0.19,0.0,0.0,0.07,0.72,0.43,0.35,0.66,0.07,0.22,0.79,0.09,0.06,0.22,0.34,0.22,0.45999999999999996,0.73,0.01999999999999999,0.07,0.11,0.26,0.2,0.76,0.31,0.03,0.2,0.03,0.04999999999999999,0.06000000000000001,0.9099999999999999,0.85,0.0,0.36,0.01
15,0.03,0.34,0.06,0.93,0.03,0.03,0.39,0.41,0.28,0.58,0.0,0.0,0.18,0.42,0.81,0.49,0.62,0.37,0.41,0.21,0.22,0.21,0.16,0.12,0.46,0.33,0.28,0.03,0.33,0.3,0.37,0.24,0.32,0.42,0.38,0.48,0.48,0.36,0.5,0.34,0.45,0.49,0.38,0.55,0.6,0.61,0.52,0.64,0.71,0.01,0.19,0.0,0.05,0.04,0.03,0.13,0.0,0.0,0.0,0.01,0.95,0.03,0.14,0.12,0.32,0.39,0.22,0.62,0.04,0.53,0.5,0.04,0.76,0.58,0.41,0.47,0.25,0.24,0.44,0.04,0.04,0.05,0.1,0.13,0.14,0.13,0.4,0.2,0.35,0.01,0.0,0.03,0.85,0.6,0.74,0.78,0.07,0.22,0.92,0.25,0.1,0.06,0.54,0.38,0.45999999999999996,0.73,0.01999999999999999,0.13,0.11,0.49,0.039999999999999994,0.56,0.07999999999999999,0.04,0.15,0.04,0.04999999999999999,0.08,0.7,0.030000000000000027,0.0,0.2,0.3
1415,0.01,0.33,0.0,0.99,0.03,0.01,0.36,0.49,0.29,0.54,0.02,1.0,0.3,0.49,0.21,0.47,0.6,0.18,0.69,0.3,0.33,0.31,0.14,0.44,0.51,0.16,0.45,0.01,0.12,0.25,0.39,0.15,0.24,0.5,0.41,0.39,0.49,0.25,0.56,0.3,0.61,0.61,0.36,0.6,0.62,0.81,0.68,0.62,0.52,0.0,0.14,0.0,0.0,0.06,0.17,0.23,0.0,0.0,0.01,0.01,0.96,0.04,0.13,0.12,0.34,0.43,0.24,0.57,0.06,0.6,0.0,0.01,0.83,0.52,0.03,0.22,0.44,0.15,0.17,0.11,0.09,0.08,0.3,0.31,0.31,0.3,0.24,0.16,0.24,0.0,0.0,0.03,0.79,0.52,0.8,0.84,0.07,0.22,0.92,0.25,0.06,0.06,0.14,0.06,0.45999999999999996,0.51,0.22,0.13,0.12000000000000001,0.03,0.039999999999999994,0.36000000000000004,0.31,0.01,0.27,0.07,0.04999999999999999,0.08,0.9099999999999999,0.030000000000000027,0.0,0.04000000000000001,0.07
