,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
537,0.0,0.52,0.41,0.61,0.16,0.07,0.33,0.49,0.31,0.4,0.02,0.9,0.46,0.74,0.32,0.45,0.39,0.26,0.59,0.45,0.37,0.38,0.38,0.27,0.19,0.31,0.33,0.0,0.12,0.3,0.37,0.23,0.25,0.62,0.42,0.29,0.45,0.3,0.52,0.45,0.46,0.5,0.49,0.55,0.55,0.72,0.67,0.54,0.69,0.01,0.52,0.0,0.29,0.29,0.35,0.42,0.11,0.1,0.1,0.12,0.86,0.08,0.24,0.23,0.48,0.61,0.3,0.59,0.15,0.53,0.5,0.01,0.83,0.52,0.1,0.44,0.5,0.13,0.16,0.27,0.27,0.27,0.52,0.43,0.41,0.41,0.3,0.47,0.57,0.03,0.0,0.16,0.57,0.62,0.76,0.78,0.21000000000000002,0.06,0.79,0.09,0.26,0.38,0.14,0.06,0.45999999999999996,0.51,0.01999999999999999,0.07,0.12000000000000001,0.03,0.08,0.76,0.07999999999999999,0.04,0.08,0.19,0.16,0.22000000000000003,0.49,0.44,0.0,0.2,0.18
1856,0.01,0.32,0.12,0.9,0.01,0.0,0.37,0.39,0.26,0.64,0.0,0.0,0.14,0.39,1.0,0.42,0.71,0.54,0.47,0.19,0.21,0.21,0.19,0.03,0.3,0.01,0.27,0.02,0.43,0.76,0.67,0.26,0.6,0.32,0.73,0.4,0.61,0.41,0.65,0.29,0.68,0.7,0.29,0.46,0.47,0.66,0.5,0.55,0.68,0.01,0.16,0.0,0.12,0.09,0.07,0.12,0.0,0.0,0.0,0.0,0.98,0.04,0.07,0.08,0.29,0.29,0.31,0.55,0.06,0.53,0.5,0.02,0.68,0.56,0.1,0.48,0.5,0.63,0.3,0.06,0.06,0.08,0.04,0.1,0.1,0.09,0.4,0.2,0.31,0.0,0.0,0.01,0.79,0.61,0.81,0.78,0.07,0.06,0.92,0.25,0.1,0.06,0.34,0.06,0.69,0.51,0.22,0.07,0.34,0.03,0.08,0.36000000000000004,0.07999999999999999,0.03,0.1,0.01,0.04999999999999999,0.06000000000000001,0.7,0.030000000000000027,0.0,0.36,0.17
710,0.01,0.37,0.01,0.99,0.02,0.0,0.32,0.38,0.23,0.57,0.03,1.0,0.42,0.48,0.24,0.77,0.6,0.16,0.62,0.45,0.39,0.37,0.2,0.37,0.44,0.23,0.42,0.01,0.1,0.16,0.23,0.48,0.14,0.52,0.34,0.56,0.22,0.61,0.27,0.3,0.29,0.3,0.47,0.83,0.86,0.89,0.84,0.64,0.63,0.0,0.04,0.0,0.12,0.09,0.18,0.15,0.01,0.0,0.01,0.01,0.97,0.04,0.21,0.19,0.39,0.51,0.11,0.76,0.02,0.47,0.5,0.01,0.9,0.67,0.08,0.44,0.27,0.06,0.2,0.17,0.17,0.17,0.32,0.3,0.32,0.29,0.35,0.18,0.21,0.0,0.0,0.02,0.65,0.72,0.77,0.72,0.07,0.38,0.92,0.25,0.1,0.22,0.14,0.06,0.45999999999999996,0.95,0.45999999999999996,0.07,0.11,0.03,0.039999999999999994,0.76,0.07999999999999999,0.01,0.24,0.28,0.16,0.06000000000000001,0.49,0.030000000000000027,0.0,0.2,0.03
1349,0.02,0.48,0.01,0.98,0.06,0.02,0.31,0.41,0.26,0.46,0.04,1.0,0.53,0.67,0.28,0.59,0.45,0.14,0.51,0.55,0.47,0.45,0.5,0.0,0.46,0.19,0.3,0.01,0.11,0.14,0.21,0.42,0.31,0.61,0.45,0.5,0.27,0.52,0.32,0.44,0.33,0.34,0.49,0.79,0.8,0.87,0.64,0.63,0.72,0.0,0.06,0.01,0.23,0.24,0.23,0.2,0.08,0.07,0.06,0.05,0.9,0.04,0.18,0.18,0.48,0.54,0.27,0.76,0.02,0.38,0.5,0.01,0.89,0.71,0.0,0.46,0.35,0.01,0.05,0.52,0.48,0.47,0.49,0.58,0.66,0.59,0.49,0.53,0.68,0.0,0.0,0.14,0.85,0.79,0.86,0.86,0.21000000000000002,0.22,0.92,0.41000000000000003,0.06,0.22,0.14,0.22,0.69,0.73,0.45999999999999996,0.13,0.11,0.26,0.039999999999999994,0.36000000000000004,0.31,0.04,0.15,0.09,0.04999999999999999,0.06000000000000001,0.9099999999999999,0.44,0.0,0.04000000000000001,0.11
425,0.01,0.49,0.09,0.85,0.1,0.13,0.43,0.53,0.33,0.33,0.02,1.0,0.22,0.69,0.21,0.27,0.36,0.18,0.38,0.22,0.19,0.19,0.15,0.1,0.17,0.31,0.28,0.02,0.33,0.31,0.51,0.09,0.33,0.56,0.59,0.18,0.42,0.2,0.74,0.29,0.78,0.79,0.49,0.53,0.56,0.5,0.46,0.53,0.58,0.01,0.21,0.0,0.25,0.33,0.28,0.28,0.05,0.06,0.05,0.04,0.9,0.04,0.18,0.18,0.49,0.45,0.56,0.39,0.22,0.6,0.0,0.03,0.63,0.43,0.18,0.46,0.54,0.54,0.41,0.08,0.06,0.05,0.26,0.26,0.26,0.26,0.29,0.09,0.49,0.0,0.0,0.08,0.62,0.38,0.63,0.61,0.07,0.22,0.92,0.09,0.1,0.06,0.54,0.06,0.69,0.95,0.22,0.13,0.12000000000000001,0.03,0.08,0.56,0.31,0.01,0.26,0.02,0.04999999999999999,0.08,0.9099999999999999,0.030000000000000027,0.0,0.2,0.16
1551,0.01,0.49,0.09,0.92,0.01,0.01,0.45,0.56,0.32,0.27,0.0,0.0,0.23,0.69,1.0,0.23,0.35,0.3,0.27,0.21,0.18,0.17,0.22,0.07,0.28,0.17,0.41,0.01,0.33,0.54,0.62,0.15,0.3,0.62,0.39,0.34,0.53,0.19,0.53,0.24,0.64,0.62,0.47,0.63,0.64,0.63,0.75,0.58,0.61,0.01,0.19,0.0,0.0,0.0,0.28,0.4,0.0,0.0,0.01,0.01,0.99,0.02,0.14,0.15,0.52,0.52,0.51,0.56,0.12,0.42,0.5,0.01,0.81,0.56,0.03,0.57,0.77,0.54,0.23,0.1,0.08,0.09,0.19,0.21,0.21,0.22,0.45,0.48,0.35,0.0,0.0,0.01,0.87,0.45,0.54,0.76,0.07,0.22,0.92,0.09,0.1,0.06,0.14,0.38,0.45999999999999996,0.51,0.01999999999999999,0.13,0.11,0.26,0.08,0.36000000000000004,0.07999999999999999,0.02,0.18,0.0,0.04999999999999999,0.08,0.49,0.44,0.0,0.2,0.19
1413,0.02,1.0,0.02,0.07,0.09,1.0,0.56,0.66,0.45,0.21,0.04,1.0,0.34,0.67,0.24,0.18,0.38,0.59,0.37,0.27,0.13,0.21,0.26,0.18,0.21,0.22,0.26,0.04,0.46,1.0,1.0,0.06,0.65,0.49,0.84,0.09,1.0,0.06,0.35,0.64,0.42,0.4,1.0,0.62,0.54,0.67,0.73,0.37,0.2,0.03,0.53,0.07,0.46,0.52,0.56,0.59,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.37,1.0,0.78,0.0,0.01,0.92,0.44,0.14,0.23,0.33,0.34,0.74,0.4,0.39,0.36,0.47,0.48,0.58,0.47,0.59,0.85,0.24,0.0,0.0,1.0,0.42,0.55,0.82,0.68,0.07,0.06,0.79,0.41000000000000003,0.06,0.38,0.14,0.38,0.69,0.73,0.22,0.07,0.11,0.49,0.039999999999999994,0.76,0.54,0.0,0.79,0.3,0.16,0.08,0.9099999999999999,0.44,0.0,0.2,0.47
1984,0.01,0.43,0.01,0.98,0.03,0.02,0.43,0.44,0.26,0.35,0.02,1.0,0.42,0.68,0.22,0.66,0.4,0.16,0.51,0.42,0.38,0.36,0.6,0.0,0.22,0.16,0.44,0.0,0.08,0.08,0.16,0.33,0.26,0.66,0.4,0.51,0.37,0.45,0.3,0.34,0.38,0.36,0.49,0.77,0.79,0.9,0.67,0.69,0.72,0.0,0.02,0.0,0.35,0.72,0.63,0.53,0.03,0.06,0.05,0.04,0.96,0.02,0.19,0.19,0.47,0.53,0.25,0.78,0.04,0.35,0.5,0.01,0.85,0.73,0.09,0.37,0.42,0.06,0.05,0.15,0.13,0.13,0.28,0.27,0.28,0.3,0.23,0.14,0.22,0.0,0.0,0.03,0.84,0.71,0.84,0.85,0.07,0.06,0.79,0.41000000000000003,0.06,0.38,0.14,0.22,0.69,0.95,0.22,0.33,0.34,0.03,0.2,0.56,0.54,0.02,0.15,0.06,0.16,0.22000000000000003,0.49,0.44,0.0,0.04000000000000001,0.14
1909,0.0,0.58,0.02,0.96,0.04,0.09,0.42,0.53,0.3,0.34,0.02,1.0,0.33,0.58,0.17,0.22,0.48,0.34,0.38,0.34,0.24,0.23,0.19,0.27,0.2,0.56,0.39,0.01,0.24,0.36,0.64,0.06,0.76,0.43,0.3,0.29,0.62,0.17,0.45,0.51,0.51,0.5,0.66,0.55,0.57,0.55,0.63,0.58,0.5,0.01,0.36,0.0,0.03,0.11,0.11,0.21,0.01,0.03,0.02,0.04,0.89,0.09,0.41,0.38,0.6,0.68,0.48,0.54,0.22,0.63,0.0,0.02,0.61,0.5,0.64,0.75,0.27,0.21,0.36,0.27,0.26,0.24,0.4,0.48,0.54,0.51,0.69,0.8,1.0,0.07,0.0,0.11,0.69,0.61,0.65,0.79,0.07,0.22,0.92,0.41000000000000003,0.1,0.06,0.54,0.22,0.45999999999999996,0.51,0.45999999999999996,0.33,0.34,0.49,0.2,0.36000000000000004,0.31,0.0,0.86,0.61,0.37,0.22000000000000003,0.9099999999999999,0.030000000000000027,0.0,0.2,0.26
1781,0.0,0.4,0.02,0.9,0.2,0.05,1.0,1.0,1.0,0.31,0.0,0.0,0.05,0.6,0.49,0.47,0.34,0.25,0.36,0.16,0.11,0.11,0.15,0.11,0.1,0.13,0.24,0.03,0.91,0.17,0.28,0.48,0.53,0.29,0.07,0.79,0.38,0.35,0.3,1.0,0.35,0.34,0.31,0.46,0.54,0.71,0.42,0.47,0.45,0.0,0.13,0.0,0.64,0.48,0.44,0.37,0.21,0.14,0.11,0.09,0.91,0.1,0.14,0.08,0.18,0.31,0.18,0.22,0.12,0.74,0.0,0.01,0.84,0.2,0.2,0.48,0.48,0.17,0.37,0.09,0.09,0.08,0.16,0.17,0.17,0.15,0.97,0.28,0.42,0.0,0.0,0.13,0.59,0.09,0.0,0.71,0.07,0.06,0.79,0.41000000000000003,0.26,0.38,0.34,0.38,0.45999999999999996,0.73,0.01999999999999999,0.13,0.34,0.49,0.08,0.76,0.07999999999999999,0.01,0.21,0.01,0.04999999999999999,0.22000000000000003,0.7,0.44,0.0,0.2,0.08
1192,0.0,0.42,0.38,0.59,0.02,0.15,0.51,0.5,0.38,0.58,0.0,0.0,0.12,0.37,0.38,0.38,0.59,0.46,0.39,0.15,0.19,0.25,0.15,0.24,0.29,0.1,0.11,0.02,0.58,0.62,0.61,0.24,0.6,0.3,0.28,0.5,0.44,0.34,0.62,0.34,0.65,0.67,0.47,0.47,0.48,0.48,0.53,0.5,0.48,0.01,0.21,0.0,0.78,0.89,0.94,0.91,0.28,0.28,0.27,0.24,0.85,0.21,0.32,0.28,0.38,0.34,0.48,0.46,0.32,0.55,0.0,0.03,0.47,0.5,0.28,0.51,0.65,0.87,0.55,0.05,0.06,0.09,0.12,0.15,0.17,0.17,0.45,0.34,0.89,0.0,0.0,0.15,0.8,0.44,0.51,0.75,0.07,0.38,0.92,0.25,0.06,0.22,0.54,0.06,0.9199999999999999,0.73,0.45999999999999996,0.07,0.11,0.26,0.08,0.76,0.31,0.04,0.07,0.0,0.37,0.22000000000000003,0.7,0.44,0.0,0.04000000000000001,0.54
805,0.01,0.36,0.06,0.83,0.37,0.06,0.44,0.48,0.33,0.48,0.03,1.0,0.29,0.46,0.13,0.54,0.5,0.27,0.81,0.31,0.28,0.28,0.34,0.2,0.18,0.38,0.35,0.01,0.2,0.11,0.18,0.38,0.38,0.45,0.13,0.41,0.24,0.46,0.54,0.31,0.61,0.61,0.4,0.62,0.67,0.7,0.67,0.55,0.59,0.01,0.16,0.01,0.37,0.41,0.5,0.47,0.16,0.16,0.18,0.15,0.86,0.08,0.19,0.17,0.37,0.45,0.32,0.41,0.14,0.55,0.0,0.02,0.84,0.39,0.11,0.13,0.73,0.11,0.14,0.16,0.14,0.13,0.35,0.34,0.4,0.35,0.47,0.42,0.31,0.0,0.0,0.18,0.38,0.33,0.39,0.43,0.07,0.38,0.92,0.25,0.26,0.22,0.14,0.22,0.45999999999999996,0.73,0.45999999999999996,0.07,0.11,0.26,0.039999999999999994,0.36000000000000004,0.54,0.03,0.16,0.13,0.37,0.08,0.9099999999999999,0.85,0.0,0.04000000000000001,0.12
932,0.03,0.32,0.01,0.89,0.31,0.09,0.28,0.37,0.2,0.38,0.04,1.0,0.76,0.68,0.36,0.76,0.32,0.12,0.39,0.82,0.98,0.96,0.46,0.18,0.78,0.68,0.99,0.01,0.11,0.07,0.08,0.79,0.12,0.68,0.52,0.53,0.1,0.86,0.62,0.44,0.66,0.67,0.32,0.68,0.72,0.72,0.65,0.39,0.42,0.01,0.1,0.02,0.31,0.32,0.34,0.37,0.24,0.22,0.21,0.21,0.8,0.06,0.13,0.12,0.33,0.4,0.23,0.62,0.09,0.45,0.5,0.03,0.83,0.57,0.36,0.34,0.52,0.03,0.05,1.0,1.0,1.0,0.82,0.82,0.99,0.81,0.54,0.7,0.18,0.0,0.0,0.32,0.47,0.49,0.72,0.74,0.21000000000000002,0.22,0.92,0.41000000000000003,0.06,0.22,0.54,0.22,0.9199999999999999,0.73,0.45999999999999996,0.13,0.11,0.26,0.2,0.76,0.54,0.03,0.22,0.07,0.37,0.22000000000000003,0.9099999999999999,0.44,0.0,0.04000000000000001,0.11
685,0.02,0.62,0.09,0.86,0.26,0.06,0.44,0.49,0.33,0.28,0.03,0.84,0.78,0.82,0.59,0.71,0.31,0.14,0.44,0.73,0.58,0.58,0.29,0.45,0.47,0.93,0.69,0.0,0.03,0.18,0.23,0.55,0.15,0.61,0.3,0.45,0.15,0.64,0.23,0.46,0.23,0.23,0.58,0.91,0.89,0.91,0.82,0.2,0.41,0.0,0.06,0.01,0.21,0.23,0.23,0.28,0.13,0.12,0.12,0.13,0.81,0.06,0.25,0.27,0.6,0.64,0.32,0.87,0.04,0.35,0.5,0.02,0.8,0.83,0.21,0.52,0.75,0.0,0.18,0.53,0.53,0.5,0.76,0.69,0.88,0.7,0.55,0.63,0.46,0.01,0.0,0.26,0.44,0.6,0.49,0.59,0.07,0.06,0.79,0.25,0.06,0.06,0.54,0.38,0.69,0.51,0.22,0.07,0.34,0.26,0.039999999999999994,0.76,0.54,0.11,0.05,0.5,0.16,0.08,0.49,0.85,0.0,0.36,0.04
12,0.03,0.47,0.01,0.96,0.13,0.02,0.29,0.32,0.2,0.52,0.04,1.0,0.8,0.55,0.18,0.87,0.51,0.07,0.55,0.82,0.78,0.77,0.62,0.14,0.54,0.17,0.46,0.01,0.07,0.07,0.07,0.89,0.24,0.55,0.29,0.73,0.1,0.88,0.13,0.38,0.2,0.18,0.5,0.87,0.9,0.87,0.73,0.33,0.48,0.0,0.03,0.01,0.25,0.28,0.26,0.25,0.13,0.13,0.11,0.1,0.87,0.05,0.18,0.19,0.5,0.55,0.25,0.83,0.02,0.25,0.5,0.01,0.94,0.78,0.0,0.26,0.29,0.01,0.15,0.71,0.69,0.68,0.6,0.82,1.0,0.87,0.4,0.39,0.46,0.0,0.0,0.22,0.66,0.82,0.66,0.73,0.07,0.22,0.92,0.41000000000000003,0.26,0.06,0.54,0.22,0.9199999999999999,0.51,0.45999999999999996,0.33,0.12000000000000001,0.03,0.08,0.56,0.31,0.03,0.18,0.59,0.37,0.08,0.9099999999999999,0.44,0.0,0.04000000000000001,0.06
223,0.0,0.48,0.0,0.98,0.04,0.04,0.42,0.38,0.26,0.49,0.02,1.0,0.43,0.54,0.04,0.68,0.5,0.18,0.7,0.42,0.35,0.33,0.1,0.0,0.51,0.28,0.37,0.0,0.11,0.21,0.35,0.25,0.28,0.42,0.62,0.5,0.45,0.42,0.29,0.27,0.27,0.29,0.48,0.85,0.82,0.81,0.78,0.56,0.61,0.0,0.04,0.0,0.04,0.03,0.19,0.16,0.01,0.01,0.04,0.03,0.93,0.03,0.17,0.19,0.5,0.53,0.3,0.86,0.03,0.26,0.5,0.0,0.94,0.83,0.09,0.52,0.44,0.1,0.0,0.17,0.16,0.15,0.23,0.23,0.22,0.22,0.14,0.16,0.1,0.0,0.0,0.1,0.77,0.81,0.89,0.87,0.07,0.22,0.79,0.09,0.26,0.06,0.54,0.06,0.69,0.51,0.01999999999999999,0.33,0.12000000000000001,0.49,0.08,0.76,0.31,0.02,0.12,0.01,0.16,0.08,0.7,0.44,0.0,0.2,0.05
1637,0.05,0.38,0.22,0.78,0.12,0.06,0.47,0.67,0.49,0.38,0.07,1.0,0.43,0.64,0.29,0.58,0.4,0.22,0.42,0.45,0.43,0.45,0.35,0.28,0.24,0.26,0.37,0.02,0.17,0.36,0.39,0.42,0.24,0.63,0.42,0.61,0.28,0.5,0.48,0.67,0.47,0.49,0.35,0.53,0.52,0.57,0.46,0.62,0.68,0.03,0.39,0.02,0.21,0.3,0.36,0.39,0.11,0.14,0.15,0.15,0.77,0.13,0.13,0.11,0.29,0.4,0.25,0.43,0.07,0.64,0.0,0.07,0.72,0.39,0.1,0.42,0.52,0.13,0.1,0.4,0.39,0.38,0.36,0.46,0.58,0.47,0.39,0.52,0.43,0.06,0.0,0.22,0.6,0.48,0.47,0.51,0.07,0.38,0.92,0.25,0.06,0.22,0.34,0.22,0.9199999999999999,0.51,0.01999999999999999,0.07,0.34,0.26,0.08,0.36000000000000004,0.07999999999999999,0.12,0.09,0.12,0.04999999999999999,0.06000000000000001,0.9099999999999999,0.85,0.0,0.2,0.09
1991,0.16,0.37,0.25,0.69,0.04,0.25,0.35,0.5,0.31,0.54,0.17,1.0,0.31,0.47,0.17,0.45,0.58,0.48,0.57,0.35,0.31,0.34,0.25,0.19,0.28,0.22,0.28,0.12,0.31,0.52,0.58,0.21,0.5,0.46,0.63,0.4,0.54,0.32,0.5,0.53,0.5,0.52,0.47,0.42,0.42,0.47,0.47,0.38,0.46,0.13,0.54,0.06,0.12,0.17,0.24,0.26,0.07,0.09,0.11,0.12,0.6,0.28,0.26,0.22,0.39,0.45,0.37,0.38,0.15,0.66,0.0,0.21,0.65,0.37,0.53,0.45,0.29,0.31,0.29,0.33,0.32,0.29,0.28,0.34,0.39,0.37,0.52,0.58,0.53,0.06,0.02,0.25,0.68,0.61,0.79,0.76,0.06,0.3,0.93,0.36,0.04,0.17,0.19,0.3,0.97,0.7,0.15,0.34,0.0,0.34,0.1,0.36,0.25,0.08,0.32,0.18,0.08,0.06,0.78,0.0,0.91,0.28,0.23
936,0.02,0.49,0.05,0.77,0.14,0.37,0.36,0.44,0.27,0.31,0.04,1.0,0.44,0.74,0.28,0.53,0.34,0.09,0.42,0.41,0.41,0.45,0.23,0.17,0.28,0.24,0.26,0.01,0.17,0.3,0.34,0.4,0.32,0.68,0.42,0.18,0.32,0.44,0.43,0.35,0.59,0.54,0.49,0.71,0.67,0.77,0.68,0.71,0.74,0.01,0.14,0.02,0.44,0.53,0.67,0.77,0.42,0.44,0.51,0.53,0.64,0.38,0.36,0.36,0.54,0.42,0.77,0.57,0.34,0.25,0.5,0.02,0.83,0.64,0.38,0.37,0.52,0.25,0.16,0.18,0.18,0.2,0.4,0.43,0.51,0.46,0.4,0.22,0.39,0.0,0.0,0.4,0.49,0.61,0.68,0.71,0.21000000000000002,0.38,0.92,0.41000000000000003,0.1,0.22,0.34,0.06,0.45999999999999996,0.73,0.45999999999999996,0.07,0.34,0.26,0.039999999999999994,0.76,0.54,0.03,0.17,0.1,0.16,0.06000000000000001,0.49,0.030000000000000027,0.0,0.04000000000000001,0.16
826,0.01,0.46,0.01,0.91,0.16,0.13,0.37,0.41,0.23,0.29,0.03,1.0,0.47,0.58,0.32,0.55,0.32,0.29,0.47,0.46,0.43,0.42,0.54,0.19,0.32,0.34,0.41,0.01,0.14,0.09,0.16,0.42,0.24,0.65,0.27,0.29,0.29,0.51,0.49,0.26,0.56,0.54,0.45,0.73,0.76,0.83,0.5,0.38,0.5,0.0,0.09,0.01,0.12,0.19,0.22,0.2,0.04,0.05,0.06,0.05,0.89,0.04,0.17,0.18,0.51,0.52,0.49,0.61,0.14,0.36,0.5,0.02,0.74,0.61,0.03,0.14,0.9,0.07,0.12,0.43,0.45,0.46,0.51,0.54,0.63,0.57,0.59,0.73,0.33,0.0,0.0,0.13,0.6,0.21,0.18,0.67,0.07,0.06,0.79,0.09,0.26,0.06,0.54,0.38,0.69,0.73,0.01999999999999999,0.13,0.34,0.49,0.2,0.56,0.07999999999999999,0.03,0.13,0.07,0.16,0.06000000000000001,0.49,0.44,0.0,0.04000000000000001,0.07
966,0.17,0.43,0.8,0.31,0.1,0.08,0.43,0.47,0.31,0.44,0.18,1.0,0.21,0.47,0.26,0.38,0.52,0.45,0.39,0.25,0.26,0.39,0.18,0.2,0.34,0.27,0.32,0.21,0.56,0.34,0.42,0.31,0.51,0.38,0.31,0.56,0.36,0.42,0.67,0.41,0.69,0.71,0.51,0.43,0.41,0.52,0.38,0.49,0.51,0.11,0.41,0.02,0.5,0.47,0.53,0.58,0.11,0.09,0.1,0.1,0.87,0.08,0.35,0.3,0.43,0.45,0.43,0.52,0.21,0.54,0.5,0.3,0.52,0.51,0.56,0.68,0.48,0.48,0.38,0.05,0.05,0.08,0.15,0.19,0.21,0.22,0.51,0.23,0.47,0.07,0.12,0.09,0.73,0.59,0.77,0.83,0.03,0.17,0.96,0.2,0.06,0.2,0.37,0.17,0.29,0.8,0.27,0.05,0.0,0.22,0.03,0.5,0.14,0.23,0.12,0.08,0.13,0.03,0.67,1.0,0.33,0.13,0.52
1483,0.0,0.36,0.04,0.87,0.26,0.18,0.26,0.48,0.28,0.45,0.02,1.0,0.51,0.65,0.22,0.61,0.48,0.22,0.4,0.53,0.49,0.48,0.31,0.0,0.37,0.6,0.83,0.01,0.12,0.29,0.36,0.33,0.25,0.64,0.36,0.29,0.31,0.49,0.29,0.51,0.32,0.32,0.5,0.75,0.75,0.88,0.85,0.48,0.48,0.0,0.17,0.01,0.28,0.3,0.35,0.35,0.28,0.27,0.28,0.26,0.69,0.17,0.3,0.26,0.41,0.59,0.24,0.52,0.13,0.6,0.0,0.01,0.9,0.44,0.14,0.66,0.0,0.05,0.1,0.48,0.44,0.39,0.62,0.63,0.69,0.62,0.53,0.65,0.49,0.0,0.0,0.42,0.56,0.78,0.79,0.74,0.07,0.38,0.79,0.25,0.1,0.22,0.54,0.38,0.45999999999999996,0.95,0.45999999999999996,0.33,0.11,0.03,0.039999999999999994,0.36000000000000004,0.54,0.0,0.6,0.72,0.37,0.06000000000000001,0.49,0.030000000000000027,0.0,0.2,0.03
831,0.03,0.41,0.03,0.95,0.08,0.04,0.3,0.38,0.24,0.58,0.05,1.0,0.56,0.65,0.11,0.74,0.57,0.12,0.7,0.54,0.5,0.48,0.52,0.14,0.36,0.62,0.6,0.0,0.03,0.3,0.33,0.4,0.16,0.63,0.34,0.43,0.22,0.53,0.32,0.39,0.35,0.35,0.41,0.78,0.8,0.89,0.66,0.73,0.83,0.0,0.07,0.02,0.11,0.13,0.21,0.22,0.09,0.09,0.13,0.12,0.7,0.16,0.13,0.13,0.44,0.45,0.28,0.82,0.04,0.45,0.5,0.02,0.89,0.79,0.02,0.46,0.52,0.01,0.11,0.44,0.42,0.38,0.63,0.64,0.67,0.65,0.4,0.47,0.37,0.0,0.0,0.32,0.68,0.76,0.89,0.81,0.21000000000000002,0.38,0.92,0.41000000000000003,0.1,0.38,0.54,0.22,0.9199999999999999,0.51,0.01999999999999999,0.07,0.11,0.26,0.08,0.56,0.07999999999999999,0.04,0.18,0.08,0.04999999999999999,0.06000000000000001,0.49,0.85,0.0,0.04000000000000001,0.03
719,0.02,0.47,0.1,0.86,0.23,0.05,0.37,0.42,0.26,0.35,0.04,1.0,0.58,0.73,0.22,0.62,0.35,0.11,0.46,0.58,0.58,0.58,0.42,0.0,0.4,0.31,0.48,0.01,0.07,0.13,0.22,0.56,0.26,0.65,0.22,0.46,0.21,0.67,0.29,0.4,0.38,0.35,0.52,0.77,0.81,0.8,0.71,0.34,0.47,0.0,0.09,0.02,0.46,0.48,0.5,0.52,0.35,0.32,0.3,0.29,0.77,0.12,0.24,0.24,0.51,0.65,0.27,0.67,0.07,0.44,0.5,0.04,0.7,0.58,0.03,0.59,0.54,0.03,0.04,0.49,0.49,0.53,0.63,0.53,0.54,0.5,0.41,0.6,0.71,0.01,0.0,0.32,0.58,0.7,0.77,0.71,0.07,0.22,0.92,0.09,0.06,0.06,0.14,0.38,0.45999999999999996,0.73,0.01999999999999999,0.33,0.34,0.26,0.2,0.56,0.07999999999999999,0.03,0.19,0.2,0.16,0.06000000000000001,0.49,0.44,0.0,0.36,0.09
